"vrq","attain","pid","sex","sc","sid","fed","choice","med","cons","pupil"
103,9,122,"Male",0,17,0,1,0,1,36
100,9,122,"Male",0,17,1,1,1,1,35
75,2,122,"Male",0,17,1,1,1,1,40
101,7,122,"Male",0,17,0,1,0,1,31
121,10,122,"Female",20,17,1,1,0,1,34
70,1,122,"Male",0,17,0,1,0,1,11
103,2,122,"Male",0,17,0,1,0,1,16
111,9,122,"Male",0,17,0,1,0,1,32
104,2,122,"Female",0,17,0,1,0,1,38
102,6,122,"Male",1,17,0,1,0,1,39
107,10,122,"Male",1,17,0,4,0,1,15
108,10,122,"Male",0,17,0,1,0,1,52
96,4,122,"Male",0,17,0,1,0,1,53
75,2,122,"Female",0,17,1,1,1,1,49
112,8,122,"Female",0,17,1,1,1,1,51
107,4,122,"Male",0,17,0,1,1,1,47
103,3,122,"Female",31,17,0,1,0,1,46
111,10,122,"Female",31,17,0,1,0,1,48
96,8,122,"Male",0,17,1,1,1,1,61
105,5,122,"Male",0,17,0,1,0,1,67
103,2,122,"Male",0,17,0,1,0,1,63
107,10,122,"Female",0,17,1,1,1,1,68
76,1,122,"Female",0,17,0,1,0,1,50
109,9,122,"Male",0,17,0,1,0,1,62
94,2,122,"Female",0,17,0,1,0,1,65
89,3,122,"Female",0,17,0,1,0,1,64
120,9,122,"Female",20,17,0,1,0,1,5
79,10,122,"Female",0,17,0,1,0,1,7
118,8,122,"Male",0,17,1,1,1,1,9
98,2,122,"Female",0,17,0,1,0,1,8
111,10,122,"Male",0,17,0,1,1,1,2
110,3,122,"Female",0,17,0,1,0,1,6
76,2,122,"Male",0,17,0,4,0,1,3
100,4,122,"Female",20,17,0,1,1,1,4
114,5,122,"Male",0,17,0,1,0,1,59
103,9,122,"Male",0,17,1,1,1,1,60
71,3,122,"Male",0,17,0,4,0,1,54
103,5,122,"Female",0,17,0,1,0,1,58
115,5,122,"Female",0,17,0,1,1,1,1
98,3,122,"Male",0,17,0,1,0,1,45
94,6,122,"Male",20,17,0,1,0,1,55
96,2,122,"Male",0,17,0,1,0,1,57
86,3,122,"Male",20,17,0,1,0,1,66
98,3,122,"Male",0,17,0,1,0,1,20
82,1,122,"Male",0,17,0,1,0,1,26
116,4,122,"Male",0,17,1,1,1,1,24
81,2,122,"Male",0,17,0,1,0,1,22
104,8,122,"Female",0,17,1,1,1,1,21
90,2,122,"Male",0,17,0,1,0,1,23
99,3,122,"Female",0,17,1,1,1,1,18
85,2,122,"Male",0,17,0,1,1,1,14
91,2,122,"Female",0,17,0,4,0,1,12
114,7,122,"Female",0,17,0,1,1,1,25
90,1,122,"Female",0,17,0,1,0,1,13
105,3,122,"Female",0,17,0,1,0,1,27
107,9,125,"Male",20,17,0,2,0,1,8
102,6,131,"Male",0,17,0,2,0,1,3
99,8,131,"Male",0,17,1,1,1,1,2
108,10,134,"Female",20,17,1,2,1,1,40
116,8,134,"Female",0,17,1,2,1,1,22
118,10,135,"Male",31,17,0,2,0,1,36
93,5,135,"Male",0,17,0,1,0,1,44
106,6,135,"Male",0,17,0,2,0,1,33
83,4,136,"Female",0,17,0,1,0,1,27
79,3,136,"Male",31,17,1,1,1,1,23
85,2,136,"Female",0,17,0,4,0,1,37
95,4,136,"Male",0,17,0,1,1,1,5
81,2,136,"Female",0,17,0,1,0,1,34
70,2,136,"Male",0,17,0,1,0,1,7
103,1,136,"Male",0,17,0,1,0,1,33
95,2,136,"Female",0,17,0,1,0,1,31
79,1,136,"Male",0,17,0,1,0,1,35
74,2,136,"Male",31,17,0,1,0,1,24
84,2,136,"Female",0,17,0,1,0,1,6
95,3,136,"Male",0,17,0,1,0,1,21
88,2,136,"Male",0,17,0,1,0,1,22
101,8,136,"Female",0,17,0,1,0,1,20
123,9,136,"Male",1,17,0,1,0,1,17
80,2,136,"Female",0,17,0,1,0,1,29
93,3,136,"Female",0,17,0,2,0,1,18
77,2,136,"Male",0,17,0,1,0,1,36
107,8,136,"Female",1,17,1,1,1,1,13
81,2,136,"Male",0,17,1,1,1,1,10
88,2,136,"Male",31,17,0,1,1,1,19
100,6,136,"Female",0,17,0,2,0,1,15
86,2,136,"Male",0,17,0,1,0,1,14
93,3,136,"Female",20,17,0,1,0,1,11
91,3,136,"Female",0,17,0,1,1,1,26
103,8,136,"Male",20,17,1,1,0,1,4
92,2,136,"Male",31,17,0,1,0,1,28
132,9,136,"Male",0,17,0,1,0,1,2
74,3,136,"Female",0,17,0,1,0,1,3
76,2,136,"Male",0,17,0,1,0,1,38
96,3,136,"Male",0,17,0,1,0,1,9
96,3,136,"Female",0,17,1,1,1,1,1
100,8,136,"Female",0,17,0,1,0,1,8
83,1,137,"Male",0,17,0,1,1,1,20
70,2,139,"Female",0,17,0,1,0,1,11
96,2,139,"Male",0,17,1,1,1,1,13
99,2,139,"Male",0,17,0,1,0,1,12
79,1,139,"Female",0,17,0,1,1,1,9
96,2,139,"Female",0,17,0,1,0,1,15
70,1,139,"Female",0,17,0,1,1,1,10
82,3,139,"Male",0,17,0,1,0,1,1
79,2,139,"Female",0,17,1,1,1,1,14
78,2,139,"Female",0,17,0,1,0,1,2
93,2,139,"Male",0,17,0,1,0,1,18
90,4,139,"Male",20,17,1,1,1,1,8
83,2,139,"Male",0,17,0,1,1,1,19
111,5,139,"Male",0,17,1,1,1,1,6
91,2,139,"Male",31,17,1,1,1,1,16
84,2,139,"Female",0,17,0,1,0,1,7
93,1,139,"Male",0,17,0,4,0,1,17
81,3,139,"Female",0,17,0,1,0,1,5
77,2,141,"Female",0,17,0,1,0,1,12
90,1,141,"Female",0,17,0,1,0,1,3
92,2,141,"Male",0,17,0,4,0,1,2
96,3,141,"Female",0,17,0,1,0,1,1
86,7,143,"Male",31,17,0,4,0,1,6
82,4,143,"Male",0,17,0,4,0,1,3
98,10,143,"Female",20,17,1,1,1,1,33
118,10,143,"Male",20,17,0,1,0,1,36
109,10,143,"Female",0,17,0,1,0,1,13
103,8,143,"Male",0,17,1,1,1,1,32
90,9,143,"Male",1,17,0,1,0,1,2
86,3,143,"Male",0,17,0,1,0,1,37
113,8,143,"Female",1,17,1,1,1,1,30
90,4,143,"Female",0,17,1,4,0,1,31
89,7,143,"Male",1,17,1,1,0,1,9
93,4,143,"Female",0,17,0,1,0,1,11
90,7,143,"Male",31,17,0,1,0,1,12
94,8,143,"Male",0,17,1,1,1,1,5
84,8,143,"Male",1,17,1,2,1,1,10
76,2,143,"Female",0,17,0,1,0,1,27
83,3,143,"Female",0,17,0,1,1,1,7
114,9,143,"Male",31,17,0,1,0,1,41
96,9,143,"Male",31,17,0,1,0,1,28
102,10,143,"Male",0,17,1,1,1,1,42
99,8,143,"Male",20,17,0,1,0,1,18
118,10,143,"Female",20,17,0,1,0,1,17
110,7,143,"Male",20,17,0,1,1,1,16
82,8,143,"Male",20,17,0,1,0,1,14
94,8,143,"Male",0,17,0,1,0,1,15
89,2,143,"Female",20,17,0,1,0,1,23
96,4,143,"Female",0,17,0,1,0,1,26
86,4,143,"Male",20,17,0,1,0,1,46
115,10,143,"Male",1,17,0,1,0,1,39
89,7,143,"Male",31,17,1,1,1,1,43
115,10,143,"Female",1,17,1,1,1,1,4
124,10,143,"Female",20,17,0,1,1,1,40
99,10,143,"Male",1,17,1,2,1,1,45
92,7,143,"Male",20,17,1,1,1,1,1
117,10,143,"Male",1,17,1,1,1,1,34
98,9,143,"Female",20,17,1,1,0,1,35
79,2,143,"Male",20,17,0,1,0,1,38
111,6,143,"Male",0,17,1,1,0,1,44
91,6,143,"Male",0,17,0,1,1,1,25
84,6,143,"Male",20,17,0,1,0,1,20
116,8,143,"Male",1,17,0,1,0,1,19
77,2,143,"Female",0,17,0,1,1,1,22
118,10,143,"Male",20,17,1,1,0,1,21
100,9,143,"Female",20,17,1,1,1,1,24
85,2,147,"Male",0,17,0,1,0,1,1
70,1,1,"Male",0,18,0,1,0,1,38
111,5,7,"Female",31,18,0,2,0,1,22
110,10,7,"Male",0,18,0,1,1,1,10
116,5,7,"Female",0,18,0,2,0,1,7
108,9,9,"Male",0,18,0,1,0,1,17
99,6,9,"Male",0,18,0,1,0,1,16
95,4,96,"Female",0,18,1,2,1,1,10
104,6,96,"Male",0,18,0,2,0,1,36
111,7,96,"Male",0,18,1,1,1,1,2
99,6,96,"Female",0,18,0,2,0,1,4
86,5,96,"Female",0,18,0,1,1,1,8
101,8,96,"Female",0,18,0,1,1,1,6
119,6,96,"Female",0,18,0,2,0,1,3
91,5,96,"Female",0,18,1,1,1,1,13
101,9,96,"Female",20,18,0,2,0,1,11
100,4,96,"Male",0,18,0,2,1,1,30
112,6,96,"Female",0,18,0,1,0,1,12
115,10,96,"Female",0,18,0,2,0,1,14
110,8,96,"Male",0,18,1,2,1,1,1
110,7,96,"Female",0,18,0,2,0,1,28
107,2,96,"Male",0,18,0,1,0,1,15
99,3,96,"Male",31,18,1,1,1,1,18
102,8,96,"Male",0,18,1,2,1,1,17
119,10,98,"Male",0,18,1,1,1,1,15
107,9,98,"Male",0,18,0,2,0,1,14
107,5,98,"Female",0,18,0,2,0,1,13
103,3,98,"Male",0,18,1,1,1,1,18
95,9,98,"Male",0,18,0,2,0,1,22
105,10,98,"Male",20,18,1,2,1,1,16
100,5,98,"Male",20,18,0,2,1,1,17
105,6,99,"Female",0,18,1,2,0,1,16
86,6,100,"Male",0,18,1,1,1,1,21
107,6,100,"Female",0,18,0,1,0,1,19
88,7,100,"Male",0,18,0,1,0,1,16
81,2,100,"Female",0,18,0,1,0,1,20
71,3,100,"Male",0,18,0,1,0,1,8
109,10,100,"Male",0,18,1,1,0,1,10
78,3,100,"Female",0,18,0,1,0,1,36
126,8,100,"Male",0,18,0,1,0,1,7
81,2,100,"Male",0,18,0,1,0,1,17
105,4,100,"Female",0,18,0,1,0,1,22
73,5,100,"Female",20,18,0,1,0,1,18
84,1,100,"Male",0,18,0,1,0,1,5
79,1,100,"Female",0,18,0,1,1,1,30
106,8,100,"Male",0,18,0,1,0,1,35
95,5,100,"Female",0,18,0,1,0,1,33
80,1,100,"Male",0,18,0,1,0,1,31
82,3,100,"Female",0,18,0,1,0,1,32
116,9,100,"Female",0,18,0,1,1,1,11
96,4,100,"Male",0,18,0,4,1,1,15
102,6,100,"Female",0,18,1,1,0,1,9
91,1,100,"Female",0,18,0,1,0,1,34
102,3,100,"Male",0,18,0,1,0,1,13
83,2,100,"Female",0,18,0,1,0,1,14
90,4,100,"Male",0,18,0,1,0,1,12
82,3,100,"Female",0,18,1,1,1,1,25
98,4,100,"Male",0,18,0,1,0,1,48
83,2,100,"Male",0,18,0,1,0,1,45
81,2,100,"Female",0,18,1,4,1,1,46
92,2,100,"Male",0,18,0,1,0,1,40
110,6,100,"Female",0,18,0,1,0,1,37
85,2,100,"Male",0,18,0,1,1,1,39
71,2,100,"Female",0,18,0,1,0,1,38
81,1,100,"Male",0,18,0,1,0,1,29
107,10,100,"Male",20,18,0,1,0,1,28
85,1,100,"Male",0,18,0,1,0,1,24
102,2,100,"Female",0,18,0,1,0,1,47
79,1,100,"Male",0,18,0,1,0,1,23
76,2,100,"Female",0,18,0,1,0,1,26
85,2,100,"Male",0,18,0,1,1,1,27
96,4,100,"Male",0,18,0,1,0,1,4
92,2,100,"Female",0,18,0,1,0,1,2
122,7,100,"Female",0,18,0,1,0,1,3
107,3,100,"Male",0,18,0,1,0,1,1
80,2,100,"Male",0,18,0,1,1,1,6
78,2,100,"Male",0,18,0,1,0,1,44
89,9,100,"Male",0,18,0,1,0,1,43
101,4,100,"Male",31,18,0,1,1,1,41
96,3,100,"Male",31,18,0,1,0,1,42
91,5,101,"Female",0,18,0,1,0,1,20
108,5,101,"Male",31,18,0,1,1,1,15
120,6,101,"Male",0,18,0,1,0,1,16
99,10,101,"Female",20,18,1,1,0,1,18
98,7,101,"Female",31,18,1,1,1,1,19
94,3,101,"Female",0,18,0,1,0,1,21
73,3,101,"Female",0,18,1,1,1,1,34
90,4,101,"Male",0,18,0,1,1,1,33
91,5,101,"Male",0,18,1,1,1,1,17
85,3,101,"Male",0,18,0,1,0,1,6
119,10,101,"Male",20,18,0,1,0,1,36
94,2,101,"Female",0,18,0,1,0,1,35
105,10,101,"Male",31,18,0,1,1,1,39
89,8,101,"Female",0,18,0,1,0,1,23
82,3,101,"Female",0,18,0,1,0,1,22
109,10,101,"Female",20,18,0,1,0,1,24
77,5,101,"Male",0,18,1,1,1,1,1
114,9,101,"Male",0,18,1,1,1,1,25
86,4,101,"Male",0,18,0,1,0,1,8
100,3,101,"Female",0,18,1,1,1,1,7
89,2,101,"Male",0,18,0,4,0,1,9
83,4,101,"Female",0,18,1,1,1,1,11
101,8,101,"Female",31,18,0,1,0,1,10
91,2,101,"Female",31,18,0,1,0,1,14
96,7,101,"Female",0,18,1,1,1,1,13
90,7,101,"Male",0,18,0,1,0,1,5
103,7,101,"Female",31,18,0,1,0,1,43
70,2,101,"Male",0,18,1,1,1,1,44
96,2,101,"Male",20,18,0,1,0,1,41
94,5,101,"Female",0,18,0,1,0,1,30
84,2,101,"Male",0,18,0,1,0,1,4
82,2,101,"Female",0,18,0,1,0,1,42
95,2,101,"Male",0,18,0,1,0,1,45
72,2,101,"Female",0,18,0,1,0,1,37
98,10,101,"Male",31,18,0,1,0,1,29
94,1,101,"Female",20,18,0,1,0,1,26
112,10,101,"Male",20,18,1,1,0,1,32
84,2,101,"Male",0,18,0,1,0,1,38
118,10,101,"Female",0,18,0,1,0,1,27
110,8,101,"Female",20,18,1,1,1,1,40
116,10,101,"Female",20,18,1,1,1,1,31
110,7,102,"Female",1,18,0,1,0,1,11
100,9,104,"Female",0,18,0,1,0,1,21
108,4,105,"Male",0,18,1,1,1,1,19
101,5,105,"Male",0,18,0,1,0,1,3
105,8,105,"Male",0,18,0,1,0,1,10
89,3,105,"Female",0,18,0,1,0,1,17
96,3,105,"Female",0,18,0,1,1,1,7
78,1,105,"Male",0,18,0,1,0,1,15
96,2,105,"Female",0,18,0,1,0,1,18
102,9,105,"Male",0,18,1,1,1,1,16
86,2,105,"Female",0,18,0,1,0,1,5
82,3,105,"Female",0,18,0,1,0,1,2
104,4,105,"Male",0,18,1,1,0,1,4
91,8,105,"Male",0,18,0,1,0,1,1
106,5,105,"Male",0,18,0,1,0,1,6
78,2,105,"Female",0,18,1,1,1,1,11
88,1,105,"Male",0,18,0,1,0,1,9
119,8,105,"Male",20,18,0,1,0,1,8
88,4,105,"Male",0,18,0,1,0,1,13
111,8,105,"Male",20,18,0,1,0,1,14
100,9,107,"Female",0,18,0,1,1,1,34
72,2,121,"Male",0,18,0,1,0,1,17
105,8,121,"Female",1,18,0,1,0,1,8
92,3,121,"Female",0,18,0,1,0,1,18
82,2,121,"Female",0,18,0,1,0,1,23
82,3,121,"Female",0,18,0,1,0,1,25
90,2,121,"Female",0,18,0,1,0,1,13
102,9,121,"Male",0,18,0,1,0,1,14
85,2,121,"Male",0,18,1,1,1,1,11
111,10,121,"Male",0,18,0,1,0,1,22
92,2,121,"Female",0,18,0,1,0,1,20
104,5,121,"Female",0,18,0,1,0,1,10
70,2,121,"Female",0,18,0,1,0,1,12
99,5,121,"Male",0,18,0,1,0,1,16
86,2,121,"Female",0,18,0,1,0,1,19
86,1,121,"Male",31,18,0,1,0,1,9
111,6,121,"Male",0,18,0,1,1,1,21
103,2,121,"Female",0,18,1,1,1,1,24
103,6,121,"Female",0,18,0,1,0,1,2
93,6,121,"Female",0,18,0,1,0,1,7
99,5,121,"Male",0,18,0,1,0,1,3
111,8,121,"Male",0,18,0,1,1,1,1
116,10,121,"Female",31,18,0,1,1,1,6
96,4,121,"Male",31,18,1,1,1,1,4
86,4,121,"Male",0,18,0,1,0,1,5
78,2,123,"Male",0,18,0,1,0,1,23
111,3,123,"Female",0,18,0,1,0,1,19
90,3,123,"Female",20,18,0,1,0,1,25
106,3,123,"Female",0,18,0,1,1,1,22
109,8,123,"Male",0,18,0,1,1,1,24
114,8,123,"Male",31,18,0,1,0,1,9
106,10,123,"Male",20,18,0,1,0,1,10
86,3,123,"Male",0,18,0,1,0,1,21
108,9,123,"Female",0,18,0,1,1,1,1
80,4,123,"Female",0,18,0,1,0,1,11
109,8,123,"Female",0,18,0,1,0,1,7
84,2,123,"Male",31,18,0,1,0,1,5
89,2,123,"Male",0,18,0,1,0,1,8
102,8,123,"Male",0,18,0,1,0,1,6
91,4,123,"Female",0,18,0,1,0,1,34
92,3,123,"Female",0,18,0,1,1,1,27
86,7,123,"Female",20,18,0,1,1,1,36
89,7,123,"Female",0,18,0,1,1,1,12
89,2,123,"Female",0,18,1,1,1,1,16
71,2,123,"Male",0,18,0,1,0,1,17
98,6,123,"Male",0,18,0,1,0,1,38
111,9,123,"Male",0,18,0,1,0,1,41
95,2,123,"Male",0,18,0,1,1,1,37
103,4,123,"Male",0,18,0,1,0,1,40
91,3,123,"Female",0,18,0,1,0,1,35
107,10,123,"Female",20,18,0,1,1,1,26
103,4,123,"Male",0,18,0,1,0,1,13
85,2,123,"Male",31,18,1,1,1,1,18
102,7,123,"Female",31,18,0,1,0,1,42
102,4,123,"Female",0,18,0,1,0,1,15
110,9,123,"Male",0,18,0,1,0,1,14
107,7,123,"Male",0,18,0,1,0,1,29
94,3,123,"Female",0,18,0,1,0,1,28
94,6,123,"Female",31,18,0,1,0,1,30
105,3,123,"Male",0,18,0,1,0,1,31
105,5,123,"Male",0,18,1,1,1,1,33
90,6,123,"Female",0,18,1,1,1,1,32
90,3,123,"Male",0,18,0,1,0,1,20
108,9,123,"Male",20,18,0,1,0,1,45
95,2,123,"Male",0,18,0,1,0,1,46
83,2,123,"Male",0,18,0,1,0,1,50
76,2,123,"Male",0,18,0,1,0,1,43
104,7,123,"Female",0,18,1,1,1,1,47
99,3,123,"Female",0,18,0,1,0,1,44
102,8,123,"Male",0,18,0,1,0,1,48
107,3,123,"Male",0,18,0,1,0,1,49
96,2,123,"Male",0,18,0,1,0,1,4
102,6,123,"Female",0,18,1,1,0,1,2
115,9,123,"Male",20,18,0,1,0,1,3
78,3,127,"Male",0,18,1,2,1,1,17
113,9,127,"Male",0,18,1,1,1,1,15
96,5,127,"Male",0,18,0,1,0,1,11
89,4,127,"Female",0,18,0,2,0,1,19
114,10,127,"Female",31,18,1,2,1,1,16
93,6,128,"Male",0,18,0,1,0,1,28
83,6,128,"Female",0,18,1,1,1,1,32
98,4,128,"Female",0,18,0,1,0,1,26
128,10,128,"Male",0,18,0,1,1,1,29
89,2,128,"Female",0,18,1,1,1,1,27
89,5,128,"Male",0,18,0,2,0,1,30
94,3,128,"Female",0,18,0,1,0,1,2
113,9,128,"Female",0,18,0,1,0,1,3
94,5,128,"Male",0,18,0,1,0,1,1
85,3,128,"Male",31,18,0,1,0,1,17
89,6,128,"Female",0,18,1,1,1,1,7
80,2,128,"Male",0,18,1,1,0,1,4
102,8,128,"Female",0,18,0,1,0,1,13
113,7,128,"Female",0,18,0,1,0,1,5
99,10,128,"Female",20,18,0,1,0,1,31
95,2,128,"Female",0,18,1,1,0,1,34
111,10,128,"Female",0,18,0,1,0,1,19
95,6,128,"Male",31,18,0,1,0,1,25
76,1,128,"Male",0,18,0,1,0,1,24
96,3,128,"Female",0,18,0,1,1,1,23
110,7,128,"Female",31,18,1,1,1,1,18
92,4,128,"Female",0,18,0,1,0,1,21
127,10,128,"Male",0,18,0,1,0,1,33
86,2,128,"Female",0,18,0,1,0,1,35
95,2,130,"Female",0,18,0,1,0,1,8
78,2,130,"Male",0,18,0,1,0,1,13
83,2,130,"Female",20,18,0,1,0,1,3
92,3,130,"Male",0,18,0,1,1,1,2
85,3,130,"Male",0,18,0,1,0,1,1
85,2,130,"Female",0,18,0,1,0,1,5
76,2,130,"Male",0,18,0,1,0,1,4
90,2,130,"Female",0,18,0,1,0,1,9
93,4,130,"Male",0,18,1,1,1,1,6
72,1,130,"Male",0,18,0,1,0,1,7
93,5,130,"Male",0,18,0,1,0,1,11
81,2,130,"Female",0,18,0,1,0,1,12
86,2,130,"Female",0,18,0,1,0,1,10
76,2,135,"Male",0,18,1,2,1,1,32
106,8,7,"Female",0,19,0,1,1,1,6
99,2,7,"Female",0,19,0,1,1,1,8
78,3,7,"Female",0,19,1,1,1,1,12
100,4,7,"Female",0,19,0,1,0,1,4
95,5,7,"Male",0,19,0,1,0,1,5
77,2,7,"Female",0,19,0,1,1,1,3
94,2,7,"Male",0,19,0,1,0,1,14
89,4,7,"Female",0,19,1,1,1,1,17
102,7,7,"Male",20,19,0,1,0,1,21
105,6,7,"Female",0,19,0,1,1,1,19
102,4,7,"Male",20,19,0,1,0,1,13
117,10,7,"Female",0,19,0,1,0,1,20
80,3,7,"Female",0,19,0,1,1,1,16
85,2,7,"Male",0,19,0,1,0,1,1
81,1,8,"Female",0,19,1,1,1,1,13
80,3,9,"Female",0,19,1,1,1,1,21
107,6,9,"Female",0,19,0,1,0,1,23
77,4,9,"Female",0,19,0,1,1,1,22
102,6,9,"Female",0,19,0,1,0,1,14
93,3,9,"Male",0,19,0,1,0,1,15
98,10,9,"Male",20,19,0,1,0,1,24
85,2,9,"Male",0,19,1,1,1,1,20
112,3,9,"Male",0,19,1,1,0,1,19
103,4,9,"Male",0,19,1,1,1,1,27
95,3,9,"Male",0,19,1,1,0,1,29
83,3,9,"Male",20,19,0,4,0,1,8
123,10,9,"Female",0,19,0,1,0,1,31
99,5,9,"Male",0,19,1,1,1,1,30
94,5,9,"Male",20,19,0,1,0,1,11
88,3,9,"Female",0,19,0,1,0,1,12
113,10,9,"Female",0,19,0,1,0,1,10
77,2,9,"Male",0,19,0,1,0,1,4
70,1,9,"Male",0,19,1,1,1,1,13
83,2,9,"Female",0,19,0,1,0,1,32
99,8,9,"Female",0,19,1,1,1,1,1
78,2,9,"Female",0,19,0,1,0,1,3
105,7,9,"Female",0,19,0,1,0,1,7
70,2,9,"Male",0,19,0,1,0,1,18
104,8,9,"Female",0,19,0,1,0,1,6
82,4,9,"Female",20,19,0,1,0,1,26
108,8,9,"Female",0,19,0,1,1,1,5
82,3,9,"Male",0,19,0,1,1,1,25
88,2,32,"Male",0,19,0,1,0,1,17
85,4,47,"Female",0,19,0,1,0,1,43
104,4,96,"Female",0,19,0,1,0,1,25
77,2,96,"Female",0,19,0,1,0,1,24
85,3,96,"Male",0,19,0,1,0,1,26
101,2,96,"Female",0,19,0,1,1,1,23
79,2,96,"Male",0,19,1,1,1,1,19
92,3,96,"Female",0,19,0,1,0,1,16
105,5,96,"Female",0,19,0,2,0,1,27
90,2,96,"Male",0,19,0,1,1,1,31
96,3,96,"Female",0,19,0,1,1,1,29
77,2,96,"Male",0,19,1,1,1,1,22
105,2,96,"Female",0,19,0,1,0,1,34
92,1,96,"Male",0,19,0,1,1,1,32
79,3,96,"Male",0,19,0,1,0,1,33
84,5,96,"Female",0,19,0,1,0,1,35
92,3,96,"Male",0,19,1,1,1,1,20
88,4,96,"Female",0,19,1,1,1,1,9
88,4,96,"Female",0,19,1,1,1,1,21
86,3,96,"Female",0,19,0,1,0,1,5
79,2,96,"Female",0,19,1,1,1,1,37
100,4,96,"Female",0,19,0,1,0,1,7
78,1,98,"Female",0,19,0,1,0,1,26
83,6,98,"Male",0,19,0,1,0,1,25
76,2,98,"Male",0,19,0,1,0,1,2
93,3,98,"Female",0,19,0,1,0,1,10
94,10,98,"Male",0,19,1,1,1,1,6
86,4,98,"Male",0,19,1,1,1,1,8
82,3,98,"Female",0,19,0,1,0,1,19
92,5,98,"Male",0,19,0,1,0,1,21
100,4,98,"Female",0,19,0,1,1,1,20
70,2,98,"Female",0,19,0,1,0,1,24
72,2,98,"Male",0,19,0,1,0,1,12
96,2,98,"Male",0,19,0,2,1,1,23
88,5,98,"Female",0,19,0,1,0,1,11
83,2,98,"Male",0,19,0,1,0,1,7
86,2,98,"Female",0,19,0,1,0,1,1
88,3,98,"Male",0,19,0,1,0,1,4
70,2,98,"Male",0,19,0,1,0,1,3
96,3,98,"Female",0,19,0,1,0,1,5
77,1,98,"Male",0,19,0,1,0,1,9
110,5,123,"Female",0,19,0,1,0,1,39
92,3,127,"Female",0,19,0,1,0,1,8
93,3,127,"Male",0,19,1,1,1,1,12
90,4,127,"Female",0,19,1,1,1,1,9
72,3,127,"Male",0,19,0,1,0,1,6
102,3,127,"Female",20,19,0,2,0,1,7
100,8,127,"Male",0,19,0,1,0,1,13
77,2,127,"Male",0,19,1,1,1,1,4
70,2,127,"Male",0,19,0,1,0,1,2
111,7,127,"Female",0,19,0,2,1,1,3
98,5,127,"Male",0,19,0,4,0,1,21
99,2,127,"Male",0,19,1,1,1,1,1
94,4,127,"Female",0,19,1,2,1,1,20
86,3,127,"Female",0,19,0,1,0,1,18
88,7,127,"Female",0,19,0,1,0,1,5
105,3,127,"Female",0,19,1,2,1,1,14
76,2,128,"Female",0,19,0,2,0,1,6
98,2,128,"Male",0,19,0,1,0,1,22
72,4,128,"Male",0,19,0,1,1,1,20
96,6,128,"Male",0,19,0,1,0,1,8
102,2,128,"Male",0,19,0,1,0,1,14
93,4,128,"Male",0,19,0,1,0,1,16
92,4,128,"Male",0,19,1,1,1,1,15
86,2,128,"Male",0,19,0,1,1,1,11
108,4,128,"Male",0,19,0,1,0,1,10
76,2,129,"Male",0,19,0,1,1,1,13
70,3,130,"Male",0,19,1,1,1,1,14
76,2,134,"Male",20,19,0,2,0,1,14
